ID,L1,L2,Query,Answer,Image,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/28_tax-compliant_28.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/29_tax-compliant_29.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Obvious Perspective Distortion,Clear,No Issue,Ticket Overlap / Multiple Receipts Stacked,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/3_tax-compliant_3.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/30_tax-compliant_30.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/31_tax-compliant_31.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/32_tax-compliant_32.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/33_tax-compliant_33.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/34_tax-compliant_34.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/35_tax-compliant_35.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/36_tax-compliant_36.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/37_tax-compliant_37.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/38_tax-compliant_38.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Smearing / Masking / Privacy Redaction,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/39_tax-compliant_39.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Photo,Dot-matrix / Thermal / Needle-printer Style,Multi-direction Layout / Vertical Text,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/4_tax-compliant_4.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/40_tax-compliant_40.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/41_tax-compliant_41.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/42_tax-compliant_42.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/43_tax-compliant_43.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/44_tax-compliant_44.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/45_tax-compliant_45.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/46_tax-compliant_46.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/47_tax-compliant_47.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/48_tax-compliant_48.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/49_tax-compliant_49.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/5_tax-compliant_5.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/50_tax-compliant_50.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/51_tax-compliant_51.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/52_tax-compliant_52.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/53_tax-compliant_53.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/54_tax-compliant_54.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,Ticket Overlap / Multiple Receipts Stacked,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/55_tax-compliant_55.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/56_tax-compliant_56.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/57_tax-compliant_57.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/58_tax-compliant_58.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/59_tax-compliant_59.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/6_tax-compliant_6.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/60_tax-compliant_60.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/61_tax-compliant_61.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
